"2020-11","2020-12","2021-01","2021-02","2021-03","2021-04","2021-05","2021-06","2021-07","2021-08","2021-09","2021-10","2021-11","2021-12","2022-01","2022-02","2022-03","2022-04","2022-05","2022-06","2022-07","2022-08","2022-09","2022-10","2022-11","2022-12","2023-01","2023-02","2023-03"
"2713.5","3092.0","3322.0","3308.0","3175.0","3269.0","3025.0","2923.5","2977.5","3076.0","2966.0","2883.0","2678.5","2655.0","2725.0","2594.5","2580.0","2594.0","2465.5","2376.5","2332.5","2732.0","2660.5","2672.0","2772.5","2803.5","2752.0","2648.5","2507.0"
"1431.8","1548.5","1583.5","1580.0","1809.0","1910.5","1916.0","1907.0","1774.0","1820.5","1835.5","1881.0","1936.0","1812.0","1977.0","1981.5","2025.5","1983.0","2004.0","1988.5","2087.0","2194.5","2168.0","2054.5","2136.5","2155.5","2340.5","2357.0","2544.0"
"354.5","359.7","368.0","421.4","478.8","493.6","487.9","456.3","465.6","469.7","432.5","449.3","463.5","426.1","434.0","451.9","456.5","451.5","460.1","525.0","512.9","514.6","514.2","475.8","495.5","465.0","440.0","464.0","477.8"
"4536.5","5100.0","4689.5","4711.5","4730.5","4656.0","4596.5","4228.5","4234.5","4225.0","4217.0","3945.5","3960.5","3833.0","4012.5","4031.0","4331.5","4422.5","4536.0","4309.5","4154.0","4454.0","4396.0","4179.5","4222.5","4193.5","3746.0","3822.5","3937.0"
"354.1","366.7","358.4","372.8","437.3","465.4","468.1","468.8","429.8","420.5","432.0","436.1","437.0","420.1","460.1","491.8","507.4","528.6","545.6","488.0","507.0","519.0","514.0","523.5","562.3","644.9","744.2","710.0","738.4"
"830.0","983.3","1030.7","1072.7","1032.0","1046.7","982.0","938.0","895.3","828.7","778.7","783.0","825.0","906.0","922.0","912.0","916.0","879.0","816.0","906.0","788.0","837.0","959.0","916.0","923.0","1002.0","841.0","935.0","931.0"
"499.0","580.0","547.0","601.0","793.0","763.0","776.0","772.0","835.0","784.0","766.0","883.0","969.0","938.0","1002.0","1115.0","1222.0","1419.0","1524.0","1601.0","1409.0","1506.0","1557.0","1400.0","1545.0","1533.0","1337.0","1434.0","1475.0"
"1983.5","2081.0","2030.5","2025.0","1995.5","2158.0","2073.5","2159.5","2176.5","2189.0","2063.0","2050.5","2281.0","2130.5","2142.5","2068.5","1900.5","1914.0","1995.5","2344.5","2288.0","2347.5","2547.5","2233.0","2352.0","2289.5","1986.0","2165.0","2214.0"
"806.7","931.0","1041.7","976.0","1113.3","1286.7","1540.0","1500.0","1710.0","2083.3","2810.0","2503.3","2416.7","2243.3","3033.3","3093.3","3306.7","3250.0","3255.0","3515.0","3060.0","3775.0","3545.0","2732.0","2917.0","3355.0","3085.0","3290.0","3505.0"
"1755.5","1887.5","2097.5","2050.0","2053.0","2350.5","2269.0","2265.5","2257.0","2228.5","2221.5","2280.5","2425.5","2243.0","2490.0","2282.5","2335.0","2366.5","2231.0","2301.0","2361.5","2374.5","2515.5","2408.0","2442.0","2528.0","2340.5","2432.5","2578.5"
"24035.0","25050.0","23975.0","25230.0","24175.0","26660.0","25005.0","24730.0","26600.0","28890.0","32490.0","31840.0","32660.0","31400.0","30990.0","25860.0","27240.0","27630.0","23450.0","22955.0","22520.0","23050.0","24375.0","23125.0","23135.0","23735.0","20745.0","22975.0","21350.0"
"4980.0","5037.0","4850.0","4663.0","4335.0","4687.0","4256.0","4337.0","4465.0","4531.0","4829.0","4862.0","4680.0","4825.0","5079.0","4474.0","4338.0","4505.0","4512.0","4447.0","4511.0","4816.0","4811.0","4701.0","4478.0","5141.0","4822.0","4909.0","4990.0"
"1917.5","2307.0","2374.5","2245.5","2086.5","2098.5","2052.0","2154.5","2167.5","2020.5","2032.5","2047.5","2032.5","1788.5","1871.0","1845.0","1883.5","1834.5","1915.5","2042.5","2143.5","2211.0","2261.0","2217.0","2187.5","2147.5","1960.0","2008.0","2033.5"
"1187.0","1227.0","1343.0","1420.5","1604.0","1645.0","1643.0","1711.0","1641.0","1616.5","1480.0","1468.0","1522.0","1501.0","1581.0","1495.0","1518.0","1463.0","1417.0","1488.0","1446.0","1503.0","1600.0","1495.0","1565.0","1592.0","1469.5","1553.0","1690.0"
"1277.0","1337.8","1311.3","1231.3","1187.0","1307.5","1347.5","1267.8","1230.0","1277.3","1307.3","1368.5","1365.5","1205.0","1259.3","1181.8","1089.0","1161.8","991.0","1027.5","986.5","1071.8","1029.5","973.0","968.8","991.8","943.3","970.3","995.8"
"1006.7","1246.7","1355.0","1375.0","1545.0","1545.0","1635.0","1655.0","1733.3","1786.7","1625.0","1531.7","1760.0","1661.7","1810.0","1531.7","1591.7","1686.7","1518.3","1683.3","1453.3","1566.7","1590.0","1526.7","1673.3","1760.0","1600.0","1840.0","1883.3"
"1717.7","1875.7","1875.7","1905.0","1832.0","1975.7","1911.7","1831.0","1920.7","1966.0","2350.0","2500.0","2516.7","2607.0","2744.0","2363.7","2597.7","2413.7","2409.3","2276.0","2244.7","2286.0","2230.0","2320.3","2230.0","2316.3","2134.3","2067.7","1981.7"
"963.9","955.7","982.6","1030.5","1070.5","1164.0","1101.5","1043.0","1056.0","1052.5","1107.5","1069.0","1067.0","1037.0","1091.0","1078.0","1177.0","1147.0","1165.0","1253.0","1336.0","1309.0","1326.0","1148.0","1109.0","1144.0","1260.0","1218.0","1266.0"
"283.0","274.0","275.0","397.0","354.0","361.0","341.0","338.0","327.0","291.0","292.0","321.0","321.0","306.0","299.0","330.0","388.0","401.0","456.0","490.0","579.0","510.0","534.0","448.0","481.0","493.0","459.0","478.0","454.0"
"430.9","461.6","470.7","489.1","524.8","570.4","615.1","633.9","609.4","582.2","640.4","646.3","652.2","633.3","667.5","692.0","678.2","695.3","635.1","638.5","597.8","600.0","602.1","560.5","589.0","610.0","586.0","607.0","650.0"
